0.000000 	 1.000000
2.200020 	 2.000000
3.400160 	 3.000000
3.400280 	 4.000000
4.600290 	 5.000000
4.600420 	 6.000000
4.600540 	 7.000000
4.600670 	 8.000000
5.800430 	 9.000000
5.800560 	 10.000000
5.800680 	 11.000000
5.800810 	 12.000000
5.800930 	 13.000000
5.801060 	 14.000000
5.801180 	 15.000000
5.801310 	 16.000000
7.000570 	 17.000000
7.000690 	 18.000000
7.000820 	 19.000000
7.000940 	 20.000000
7.001070 	 20.050000
7.001190 	 20.100000
7.001320 	 20.150000
7.001440 	 20.199000
7.001570 	 20.249000
7.001700 	 20.298000
7.001820 	 20.347000
7.001950 	 20.397000
7.002070 	 20.446000
7.002200 	 20.494000
7.002320 	 20.543000
7.002450 	 20.592000
8.200710 	 20.641000
8.200830 	 20.689000
8.200960 	 20.737000
8.201080 	 20.786000
8.201210 	 20.834000
8.201330 	 20.882000
8.201460 	 20.930000
8.201580 	 20.977000
8.201710 	 21.025000
8.201830 	 21.073000
8.201960 	 21.120000
8.202080 	 21.167000
8.202210 	 21.215000
8.202330 	 21.262000
8.202460 	 21.309000
8.202580 	 21.356000
8.202710 	 21.403000
8.202840 	 21.449000
8.202960 	 21.496000
8.203090 	 21.542000
9.400840 	 21.589000
9.400970 	 21.635000
9.401090 	 21.681000
9.401220 	 21.727000
9.401340 	 21.773000
9.401470 	 21.819000
9.401590 	 21.865000
9.401720 	 21.911000
9.401850 	 21.957000
9.401970 	 22.002000
9.402100 	 22.048000
9.402220 	 22.093000
9.402350 	 22.138000
9.402470 	 22.183000
9.402600 	 22.228000
9.402720 	 22.273000
9.402850 	 22.318000
9.402970 	 22.363000
9.403100 	 22.408000
9.403220 	 22.453000
10.600980 	 22.497000
10.601110 	 22.542000
10.601230 	 22.586000
10.601360 	 22.630000
10.601480 	 22.674000
10.601610 	 22.718000
10.601730 	 22.762000
10.601860 	 22.806000
10.601980 	 22.850000
10.602110 	 22.894000
10.602230 	 22.938000
10.602360 	 22.981000
10.602480 	 23.025000
10.602610 	 23.068000
10.602730 	 23.112000
10.602860 	 23.155000
10.602980 	 23.198000
10.603110 	 23.241000
10.603240 	 23.284000
10.603360 	 23.327000
11.801120 	 23.370000
11.801240 	 23.413000
11.801370 	 23.455000
11.801490 	 23.498000
11.801620 	 23.541000
11.801740 	 23.583000
11.801870 	 23.626000
11.801990 	 23.668000
11.802120 	 23.710000
11.802250 	 23.752000
11.802370 	 23.794000
11.802500 	 23.836000
11.802620 	 23.878000
11.802750 	 23.920000
11.802870 	 23.962000
11.803000 	 24.004000
11.803120 	 24.045000
11.803250 	 24.087000
11.803370 	 24.129000
11.803500 	 24.170000
13.001260 	 24.211000
13.001380 	 24.253000
13.001510 	 24.294000
13.001630 	 24.335000
13.001760 	 24.376000
13.001880 	 24.417000
13.002010 	 24.458000
13.002130 	 24.499000
13.002260 	 24.540000
13.002380 	 24.581000
13.002510 	 24.621000
13.002630 	 24.662000
13.002760 	 24.702000
13.002880 	 24.743000
13.003010 	 24.783000
13.003130 	 24.824000
13.003260 	 24.864000
13.003380 	 24.904000
13.003510 	 24.944000
13.003640 	 24.984000
14.201390 	 25.024000
14.201520 	 25.064000
14.201640 	 25.104000
14.201770 	 25.144000
14.201890 	 25.184000
14.202020 	 25.224000
14.202140 	 25.263000
14.202270 	 25.303000
14.202390 	 25.342000
14.202520 	 25.382000
14.202650 	 25.421000
14.202770 	 25.461000
14.202900 	 25.500000
14.203020 	 25.539000
14.203150 	 25.578000
14.203270 	 25.617000
14.203400 	 25.656000
14.203520 	 25.695000
14.203650 	 25.734000
14.203770 	 25.773000
15.401530 	 25.812000
15.401660 	 25.851000
15.401780 	 25.889000
15.401910 	 25.928000
15.402030 	 25.967000
15.402160 	 26.005000
15.402280 	 26.044000
15.402410 	 26.082000
15.402530 	 26.120000
15.402660 	 26.159000
15.402780 	 26.197000
15.402910 	 26.235000
15.403030 	 26.273000
15.403160 	 26.311000
15.403280 	 26.349000
15.403410 	 26.387000
15.403530 	 26.425000
15.403660 	 26.463000
15.403790 	 26.501000
15.403910 	 26.538000
16.601670 	 26.576000
16.601790 	 26.614000
16.601920 	 26.651000
16.602040 	 26.689000
16.602170 	 26.726000
16.602290 	 26.764000
16.602420 	 26.801000
16.602540 	 26.838000
16.602670 	 26.876000
16.602800 	 26.913000
16.602920 	 26.950000
16.603050 	 26.987000
16.603170 	 27.024000
16.603300 	 27.061000
16.603420 	 27.098000
16.603550 	 27.135000
16.603670 	 27.172000
16.603800 	 27.209000
16.603920 	 27.245000
16.604050 	 27.282000
17.801800 	 27.319000
17.801930 	 27.355000
17.802060 	 27.392000
17.802180 	 27.428000
17.802310 	 27.465000
17.802430 	 27.501000
17.802560 	 27.538000
17.802680 	 27.574000
17.802810 	 27.610000
17.802930 	 27.646000
17.803060 	 27.683000
17.803180 	 27.719000
17.803310 	 27.755000
17.803430 	 27.791000
17.803560 	 27.827000
17.803680 	 27.863000
17.803810 	 27.899000
17.803930 	 27.934000
17.804060 	 27.970000
17.804190 	 28.006000
19.001940 	 28.042000
19.002070 	 28.077000
19.002190 	 28.113000
19.002320 	 28.149000
19.002440 	 28.184000
19.002570 	 28.220000
19.002690 	 28.255000
19.002820 	 28.290000
19.002940 	 28.326000
19.003070 	 28.361000
19.003200 	 28.396000
19.003320 	 28.432000
19.003450 	 28.467000
19.003570 	 28.502000
19.003700 	 28.537000
19.003820 	 28.572000
19.003950 	 28.607000
19.004070 	 28.642000
19.004200 	 28.677000
19.004320 	 28.712000
